"UF";"COD. UF";"COD. MUNIC";"NOME DO MUNICÍPIO";"POPULAÇÃO ESTIMADA"
"MA";21;"09056";"Porto Rico do Maranhão";5.936
"MA";21;"09106";"Presidente Dutra";48.264
"MA";21;"09205";"Presidente Juscelino";12.939
"MA";21;"09239";"Presidente Médici";7.124
"MA";21;"09270";"Presidente Sarney";19.217
"MA";21;"09304";"Presidente Vargas";11.328
"MA";21;"09403";"Primeira Cruz";15.545
"MA";21;"09452";"Raposa";31.586
"MA";21;"09502";"Riachão";20.288
"MA";21;"09551";"Ribamar Fiquene";7.859
"MA";21;"09601";"Rosário";43.243
"MA";21;"09700";"Sambaíba";5.686
"MA";21;"09759";"Santa Filomena do Maranhão";7.878
"MA";21;"09809";"Santa Helena";42.829
"MA";21;"09908";"Santa Inês";89.927
"MA";21;"10005";"Santa Luzia";73.105
"MA";21;"10039";"Santa Luzia do Paruá";25.487
"MA";21;"10104";"Santa Quitéria do Maranhão";25.884
"MA";21;"10203";"Santa Rita";38.732
"MA";21;"10237";"Santana do Maranhão";13.704
"MA";21;"10278";"Santo Amaro do Maranhão";16.219
"MA";21;"10302";"Santo Antônio dos Lopes";14.516
"MA";21;"10401";"São Benedito do Rio Preto";18.769
"MA";21;"10500";"São Bento";45.989
"MA";21;"10609";"São Bernardo";28.825
"MA";21;"10658";"São Domingos do Azeitão";7.448
"MA";21;"10708";"São Domingos do Maranhão";34.391
"MA";21;"10807";"São Félix de Balsas";4.540
"MA";21;"10856";"São Francisco do Brejão";12.082
"MA";21;"10906";"São Francisco do Maranhão";12.226
"MA";21;"11003";"São João Batista";20.736
"MA";21;"11029";"São João do Carú";15.768
"MA";21;"11052";"São João do Paraíso";11.207
"MA";21;"11078";"São João do Soter";18.746
"MA";21;"11102";"São João dos Patos";26.063
"MA";21;"11201";"São José de Ribamar";180.345
"MA";21;"11250";"São José dos Basílios";7.639
"MA";21;"11300";"São Luís";1.115.932
"MA";21;"11409";"São Luís Gonzaga do Maranhão";18.600
"MA";21;"11508";"São Mateus do Maranhão";41.750
"MA";21;"11532";"São Pedro da Água Branca";12.779
"MA";21;"11573";"São Pedro dos Crentes";4.700
"MA";21;"11607";"São Raimundo das Mangabeiras";19.090
"MA";21;"11631";"São Raimundo do Doca Bezerra";5.028
"MA";21;"11672";"São Roberto";6.856
"MA";21;"11706";"São Vicente Ferrer";22.452
"MA";21;"11722";"Satubinha";14.274
"MA";21;"11748";"Senador Alexandre Costa";11.285
"MA";21;"11763";"Senador La Rocque";13.981
"MA";21;"11789";"Serrano do Maranhão";10.343
"MA";21;"11805";"Sítio Novo";18.237
"MA";21;"11904";"Sucupira do Norte";10.631
"MA";21;"11953";"Sucupira do Riachão";5.692
"MA";21;"12001";"Tasso Fragoso";8.642
"MA";21;"12100";"Timbiras";29.241
"MA";21;"12209";"Timon";171.317
"MA";21;"12233";"Trizidela do Vale";22.223
"MA";21;"12274";"Tufilândia";5.868
"MA";21;"12308";"Tuntum";42.242
"MA";21;"12407";"Turiaçu";35.811
"MA";21;"12456";"Turilândia";26.112
"MA";21;"12506";"Tutóia";59.927
"MA";21;"12605";"Urbano Santos";33.791
"MA";21;"12704";"Vargem Grande";57.813
"MA";21;"12803";"Viana";52.852
"MA";21;"12852";"Vila Nova dos Martírios";13.800
"MA";21;"12902";"Vitória do Mearim";32.956
"MA";21;"13009";"Vitorino Freire";31.520
"MA";21;"14007";"Zé Doca";52.190
"PI";22;"00053";"Acauã";7.119
"PI";22;"00103";"Agricolândia";5.123
"PI";22;"00202";"Água Branca";17.525
"PI";22;"00251";"Alagoinha do Piauí";7.678
"PI";22;"00277";"Alegrete do Piauí";4.921
"PI";22;"00301";"Alto Longá";14.371
"PI";22;"00400";"Altos";40.681
"PI";22;"00459";"Alvorada do Gurguéia";5.469
"PI";22;"00509";"Amarante";17.609
"PI";22;"00608";"Angical do Piauí";6.779
"PI";22;"00707";"Anísio de Abreu";9.994
"PI";22;"00806";"Antônio Almeida";3.175
"PI";22;"00905";"Aroazes";5.819
"PI";22;"00954";"Aroeiras do Itaim";2.551
"PI";22;"01002";"Arraial";4.713
"PI";22;"01051";"Assunção do Piauí";7.879
"PI";22;"01101";"Avelino Lopes";11.361
"PI";22;"01150";"Baixa Grande do Ribeiro";11.751
"PI";22;"01176";"Barra D'Alcântara";3.953
"PI";22;"01200";"Barras";47.298
"PI";22;"01309";"Barreiras do Piauí";3.356
"PI";22;"01408";"Barro Duro";7.022
"PI";22;"01507";"Batalha";26.951
"PI";22;"01556";"Bela Vista do Piauí";4.044
"PI";22;"01572";"Belém do Piauí";3.607
"PI";22;"01606";"Beneditinos";10.479
"PI";22;"01705";"Bertolínia";5.512
"PI";22;"01739";"Betânia do Piauí";6.214
"PI";22;"01770";"Boa Hora";6.848
"PI";22;"01804";"Bocaina";4.509
"PI";22;"01903";"Bom Jesus";25.584
"PI";22;"01919";"Bom Princípio do Piauí";5.670
"PI";22;"01929";"Bonfim do Piauí";5.700
"PI";22;"01945";"Boqueirão do Piauí";6.443
"PI";22;"01960";"Brasileira";8.364
"PI";22;"01988";"Brejo do Piauí";3.824
"PI";22;"02000";"Buriti dos Lopes";19.832
"PI";22;"02026";"Buriti dos Montes";8.282
"PI";22;"02059";"Cabeceiras do Piauí";10.671
"PI";22;"02075";"Cajazeiras do Piauí";3.586
"PI";22;"02083";"Cajueiro da Praia";7.704
"PI";22;"02091";"Caldeirão Grande do Piauí";5.786
"PI";22;"02109";"Campinas do Piauí";5.628
"PI";22;"02117";"Campo Alegre do Fidalgo";5.093
"PI";22;"02133";"Campo Grande do Piauí";5.987
"PI";22;"02174";"Campo Largo do Piauí";7.342
"PI";22;"02208";"Campo Maior";46.950
"PI";22;"02251";"Canavieira";3.938
"PI";22;"02307";"Canto do Buriti";21.326
"PI";22;"02406";"Capitão de Campos";11.471
"PI";22;"02455";"Capitão Gervásio Oliveira";4.127
"PI";22;"02505";"Caracol";11.009
"PI";22;"02539";"Caraúbas do Piauí";5.910
"PI";22;"02554";"Caridade do Piauí";5.102
"PI";22;"02604";"Castelo do Piauí";19.716
"PI";22;"02653";"Caxingó";5.477
"PI";22;"02703";"Cocal";27.901
"PI";22;"02711";"Cocal de Telha";4.908
"PI";22;"02729";"Cocal dos Alves";6.180
"PI";22;"02737";"Coivaras";4.044
"PI";22;"02752";"Colônia do Gurguéia";6.545
"PI";22;"02778";"Colônia do Piauí";7.665
"PI";22;"02802";"Conceição do Canindé";4.811
"PI";22;"02851";"Coronel José Dias";4.688
"PI";22;"02901";"Corrente";26.771
"PI";22;"03008";"Cristalândia do Piauí";8.350
"PI";22;"03107";"Cristino Castro";10.464
"PI";22;"03206";"Curimatá";11.461
"PI";22;"03230";"Currais";4.982
"PI";22;"03255";"Curralinhos";4.475
"PI";22;"03271";"Curral Novo do Piauí";5.390
"PI";22;"03305";"Demerval Lobão";13.862
"PI";22;"03354";"Dirceu Arcoverde";7.046
"PI";22;"03404";"Dom Expedito Lopes";6.940
"PI";22;"03420";"Domingos Mourão";4.352
"PI";22;"03453";"Dom Inocêncio";9.574
"PI";22;"03503";"Elesbão Veloso";14.550
"PI";22;"03602";"Eliseu Martins";4.943
"PI";22;"03701";"Esperantina";39.953
"PI";22;"03750";"Fartura do Piauí";5.330
"PI";22;"03800";"Flores do Piauí";4.461
"PI";22;"03859";"Floresta do Piauí";2.561
"PI";22;"03909";"Floriano";60.111
"PI";22;"04006";"Francinópolis";5.345
"PI";22;"04105";"Francisco Ayres";4.300
"PI";22;"04154";"Francisco Macedo";3.216
"PI";22;"04204";"Francisco Santos";9.423
"PI";22;"04303";"Fronteiras";11.690
"PI";22;"04352";"Geminiano";5.477
"PI";22;"04402";"Gilbués";10.698
"PI";22;"04501";"Guadalupe";10.496
"PI";22;"04550";"Guaribas";4.573
"PI";22;"04600";"Hugo Napoleão";3.880
"PI";22;"04659";"Ilha Grande";9.487
"PI";22;"04709";"Inhuma";15.330
"PI";22;"04808";"Ipiranga do Piauí";9.863
"PI";22;"04907";"Isaías Coelho";8.582
"PI";22;"05003";"Itainópolis";11.571
"PI";22;"05102";"Itaueira";11.037
"PI";22;"05151";"Jacobina do Piauí";5.718
"PI";22;"05201";"Jaicós";19.233
"PI";22;"05250";"Jardim do Mulato";4.522
"PI";22;"05276";"Jatobá do Piauí";4.885
"PI";22;"05300";"Jerumenha";4.443
"PI";22;"05359";"João Costa";3.003
"PI";22;"05409";"Joaquim Pires";14.396
"PI";22;"05458";"Joca Marques";5.488
"PI";22;"05508";"José de Freitas";39.457
"PI";22;"05516";"Juazeiro do Piauí";5.491
"PI";22;"05524";"Júlio Borges";5.653
"PI";22;"05532";"Jurema";4.790
"PI";22;"05540";"Lagoinha do Piauí";2.870
"PI";22;"05557";"Lagoa Alegre";8.610
"PI";22;"05565";"Lagoa do Barro do Piauí";4.658
"PI";22;"05573";"Lagoa de São Francisco";6.795
"PI";22;"05581";"Lagoa do Piauí";4.086
"PI";22;"05599";"Lagoa do Sítio";5.219
"PI";22;"05607";"Landri Sales";5.272
"PI";22;"05706";"Luís Correia";30.558
"PI";22;"05805";"Luzilândia";25.521
"PI";22;"05854";"Madeiro";8.372
"PI";22;"05904";"Manoel Emídio";5.352
"PI";22;"05953";"Marcolândia";8.590
"PI";22;"06001";"Marcos Parente";4.546
"PI";22;"06050";"Massapê do Piauí";6.456
"PI";22;"06100";"Matias Olímpio";10.979
"PI";22;"06209";"Miguel Alves";33.901
"PI";22;"06308";"Miguel Leão";1.239
"PI";22;"06357";"Milton Brandão";6.603
"PI";22;"06407";"Monsenhor Gil";10.563
"PI";22;"06506";"Monsenhor Hipólito";7.785
"PI";22;"06605";"Monte Alegre do Piauí";10.618
"PI";22;"06654";"Morro Cabeça no Tempo";4.527
"PI";22;"06670";"Morro do Chapéu do Piauí";6.825
"PI";22;"06696";"Murici dos Portelas";9.258
"PI";22;"06704";"Nazaré do Piauí";7.307
"PI";22;"06720";"Nazária";8.632
"PI";22;"06753";"Nossa Senhora de Nazaré";4.911
"PI";22;"06803";"Nossa Senhora dos Remédios";8.751
"PI";22;"06902";"Novo Oriente do Piauí";6.548
"PI";22;"06951";"Novo Santo Antônio";3.014
"PI";22;"07009";"Oeiras";37.138
"PI";22;"07108";"Olho D'Água do Piauí";2.477
"PI";22;"07207";"Padre Marcos";6.879
"PI";22;"07306";"Paes Landim";4.124
"PI";22;"07355";"Pajeú do Piauí";3.416
"PI";22;"07405";"Palmeira do Piauí";5.029
"PI";22;"07504";"Palmeirais";14.633
"PI";22;"07553";"Paquetá";3.931
"PI";22;"07603";"Parnaguá";10.846
"PI";22;"07702";"Parnaíba";153.863
"PI";22;"07751";"Passagem Franca do Piauí";4.331
"PI";22;"07777";"Patos do Piauí";6.420
"PI";22;"07793";"Pau D'Arco do Piauí";4.084
"PI";22;"07801";"Paulistana";20.583
"PI";22;"07850";"Pavussu";3.662
"PI";22;"07900";"Pedro II";38.812
"PI";22;"07934";"Pedro Laurentino";2.551
"PI";22;"07959";"Nova Santa Rita";4.392
"PI";22;"08007";"Picos";78.627
"PI";22;"08106";"Pimenteiras";12.150
"PI";22;"08205";"Pio IX";18.492
"PI";22;"08304";"Piracuruca";28.952
"PI";22;"08403";"Piripiri";63.829
"PI";22;"08502";"Porto";12.646
"PI";22;"08551";"Porto Alegre do Piauí";2.728
"PI";22;"08601";"Prata do Piauí";3.149
"PI";22;"08650";"Queimada Nova";9.041
"PI";22;"08700";"Redenção do Gurguéia";8.814
"PI";22;"08809";"Regeneração";17.979
"PI";22;"08858";"Riacho Frio";4.306
"PI";22;"08874";"Ribeira do Piauí";4.499
"PI";22;"08908";"Ribeiro Gonçalves";7.408
"PI";22;"09005";"Rio Grande do Piauí";6.434
"PI";22;"09104";"Santa Cruz do Piauí";6.254
"PI";22;"09153";"Santa Cruz dos Milagres";4.046
"PI";22;"09203";"Santa Filomena";6.256
"PI";22;"09302";"Santa Luz";5.903
"PI";22;"09351";"Santana do Piauí";4.650
"PI";22;"09377";"Santa Rosa do Piauí";5.254
"PI";22;"09401";"Santo Antônio de Lisboa";6.466
"PI";22;"09450";"Santo Antônio dos Milagres";2.172
"PI";22;"09500";"Santo Inácio do Piauí";3.809
"PI";22;"09559";"São Braz do Piauí";4.454
"PI";22;"09609";"São Félix do Piauí";2.923
"PI";22;"09658";"São Francisco de Assis do Piauí";5.801
"PI";22;"09708";"São Francisco do Piauí";6.417
"PI";22;"09757";"São Gonçalo do Gurguéia";3.071
"PI";22;"09807";"São Gonçalo do Piauí";5.044
"PI";22;"09856";"São João da Canabrava";4.619
"PI";22;"09872";"São João da Fronteira";6.084
"PI";22;"09906";"São João da Serra";6.106
"PI";22;"09955";"São João da Varjota";4.856
"PI";22;"09971";"São João do Arraial";8.085
"PI";22;"10003";"São João do Piauí";20.720
"PI";22;"10052";"São José do Divino";5.361
"PI";22;"10102";"São José do Peixe";3.737
"PI";22;"10201";"São José do Piauí";6.696
"PI";22;"10300";"São Julião";6.379
"PI";22;"10359";"São Lourenço do Piauí";4.581
"PI";22;"10375";"São Luis do Piauí";2.648
"PI";22;"10383";"São Miguel da Baixa Grande";2.456
"PI";22;"10391";"São Miguel do Fidalgo";3.037
"PI";22;"10409";"São Miguel do Tapuio";17.617
"PI";22;"10508";"São Pedro do Piauí";14.356
"PI";22;"10607";"São Raimundo Nonato";35.035
"PI";22;"10623";"Sebastião Barros";3.434
"PI";22;"10631";"Sebastião Leal";4.311
"PI";22;"10656";"Sigefredo Pacheco";10.074
"PI";22;"10706";"Simões";14.664
"PI";22;"10805";"Simplício Mendes";12.778
"PI";22;"10904";"Socorro do Piauí";4.557
"PI";22;"10938";"Sussuapara";6.801
"PI";22;"10953";"Tamboril do Piauí";2.939
"PI";22;"10979";"Tanque do Piauí";2.781
"PI";22;"11001";"Teresina";871.126
"PI";22;"11100";"União";44.649
"PI";22;"11209";"Uruçuí";21.746
"PI";22;"11308";"Valença do Piauí";20.940
"PI";22;"11357";"Várzea Branca";4.930
"PI";22;"11407";"Várzea Grande";4.382
"PI";22;"11506";"Vera Mendes";3.082
"PI";22;"11605";"Vila Nova do Piauí";2.935
"PI";22;"11704";"Wall Ferraz";4.479
"CE";23;"00101";"Abaiara";11.965
"CE";23;"00150";"Acarape";15.140
"CE";23;"00200";"Acaraú";63.556
"CE";23;"00309";"Acopiara";54.687
"CE";23;"00408";"Aiuaba";17.584
"CE";23;"00507";"Alcântaras";11.846
"CE";23;"00606";"Altaneira";7.712
"CE";23;"00705";"Alto Santo";16.077
"CE";23;"00754";"Amontada";44.195
"CE";23;"00804";"Antonina do Norte";7.402
"CE";23;"00903";"Apuiarés";14.742
"CE";23;"01000";"Aquiraz";81.581
"CE";23;"01109";"Aracati";75.392
"CE";23;"01208";"Aracoiaba";26.600
"CE";23;"01257";"Ararendá";10.983
"CE";23;"01307";"Araripe";21.707
"CE";23;"01406";"Aratuba";11.759
"CE";23;"01505";"Arneiroz";7.848
"CE";23;"01604";"Assaré";23.537
"CE";23;"01703";"Aurora";24.567
"CE";23;"01802";"Baixio";6.318
"CE";23;"01851";"Banabuiú";18.313
"CE";23;"01901";"Barbalha";61.662
"CE";23;"01950";"Barreira";22.715
"CE";23;"02008";"Barro";22.834
"CE";23;"02057";"Barroquinha";15.069
"CE";23;"02107";"Baturité";36.127
"CE";23;"02206";"Beberibe";54.315
"CE";23;"02305";"Bela Cruz";32.851
"CE";23;"02404";"Boa Viagem";54.680
"CE";23;"02503";"Brejo Santo";50.195
"CE";23;"02602";"Camocim";64.147
"CE";23;"02701";"Campos Sales";27.513
"CE";23;"02800";"Canindé";77.484
"CE";23;"02909";"Capistrano";17.830
"CE";23;"03006";"Caridade";23.011
"CE";23;"03105";"Cariré";18.470
"CE";23;"03204";"Caririaçu";27.008
"CE";23;"03303";"Cariús";18.700
"CE";23;"03402";"Carnaubal";17.763
"CE";23;"03501";"Cascavel";72.706
"CE";23;"03600";"Catarina";21.041
"CE";23;"03659";"Catunda";10.410
"CE";23;"03709";"Caucaia";368.918
"CE";23;"03808";"Cedro";25.612
"CE";23;"03907";"Chaval";13.112
"CE";23;"03931";"Choró";13.608
"CE";23;"03956";"Chorozinho";20.286
"CE";23;"04004";"Coreaú";23.340
"CE";23;"04103";"Crateús";75.241
"CE";23;"04202";"Crato";133.913
"CE";23;"04236";"Croatá";18.201
"CE";23;"04251";"Cruz";25.121
"CE";23;"04269";"Deputado Irapuan Pinheiro";9.698
"CE";23;"04277";"Ereré";7.254
"CE";23;"04285";"Eusébio";55.035
"CE";23;"04301";"Farias Brito";19.330
"CE";23;"04350";"Forquilha";24.680
"CE";23;"04400";"Fortaleza";2.703.391
"CE";23;"04459";"Fortim";16.776
"CE";23;"04509";"Frecheirinha";14.195
"CE";23;"04608";"General Sampaio";7.767
"CE";23;"04657";"Graça";14.415
"CE";23;"04707";"Granja";55.170
"CE";23;"04806";"Granjeiro";4.784
"CE";23;"04905";"Groaíras";11.219
"CE";23;"04954";"Guaiúba";26.508
"CE";23;"05001";"Guaraciaba do Norte";40.921
"CE";23;"05100";"Guaramiranga";5.073
"CE";23;"05209";"Hidrolândia";20.126
"CE";23;"05233";"Horizonte";69.688
"CE";23;"05266";"Ibaretama";13.385
"CE";23;"05308";"Ibiapina";25.165
"CE";23;"05332";"Ibicuitinga";12.730
"CE";23;"05357";"Icapuí";20.183
"CE";23;"05407";"Icó";68.303
"CE";23;"05506";"Iguatu";103.633
"CE";23;"05605";"Independência";26.196
"CE";23;"05654";"Ipaporanga";11.597
"CE";23;"05704";"Ipaumirim";12.507
"CE";23;"05803";"Ipu";42.148
"CE";23;"05902";"Ipueiras";38.064
"CE";23;"06009";"Iracema";14.351
"CE";23;"06108";"Irauçuba";24.450
"CE";23;"06207";"Itaiçaba";7.904
"CE";23;"06256";"Itaitinga";38.661
"CE";23;"06306";"Itapajé";53.448
"CE";23;"06405";"Itapipoca";131.687
"CE";23;"06504";"Itapiúna";20.653
"CE";23;"06553";"Itarema";42.595
"CE";23;"06603";"Itatira";22.018
"CE";23;"06702";"Jaguaretama";18.133
"CE";23;"06801";"Jaguaribara";11.580
"CE";23;"06900";"Jaguaribe";34.592
"CE";23;"07007";"Jaguaruana";33.960
"CE";23;"07106";"Jardim";27.187
"CE";23;"07205";"Jati";8.150
"CE";23;"07254";"Jijoca de Jericoacoara";20.351
"CE";23;"07304";"Juazeiro do Norte";278.264
"CE";23;"07403";"Jucás";24.949
"CE";23;"07502";"Lavras da Mangabeira";31.476
"CE";23;"07601";"Limoeiro do Norte";60.232
"CE";23;"07635";"Madalena";20.031
"CE";23;"07650";"Maracanaú";230.986
"CE";23;"07700";"Maranguape";131.677
"CE";23;"07809";"Marco";27.822
"CE";23;"07908";"Martinópole";11.407
"CE";23;"08005";"Massapê";39.341
"CE";23;"08104";"Mauriti";48.370
"CE";23;"08203";"Meruoca";15.309
"CE";23;"08302";"Milagres";27.413
"CE";23;"08351";"Milhã";13.129
"CE";23;"08377";"Miraíma";13.965
"CE";23;"08401";"Missão Velha";35.566
"CE";23;"08500";"Mombaça";43.917
"CE";23;"08609";"Monsenhor Tabosa";17.264
"CE";23;"08708";"Morada Nova";61.590
"CE";23;"08807";"Moraújo";8.833
"CE";23;"08906";"Morrinhos";22.830
"CE";23;"09003";"Mucambo";14.561
"CE";23;"09102";"Mulungu";11.056
"CE";23;"09201";"Nova Olinda";15.798
"CE";23;"09300";"Nova Russas";32.487
"CE";23;"09409";"Novo Oriente";28.737
"CE";23;"09458";"Ocara";25.958
"CE";23;"09508";"Orós";21.342
"CE";23;"09607";"Pacajus";74.145
"CE";23;"09706";"Pacatuba";85.647
"CE";23;"09805";"Pacoti";12.313
"CE";23;"09904";"Pacujá";6.565
"CE";23;"10001";"Palhano";9.458
"CE";23;"10100";"Palmácia";13.553
"CE";23;"10209";"Paracuru";35.526
"CE";23;"10258";"Paraipaba";33.232
"CE";23;"10308";"Parambu";31.391
"CE";23;"10407";"Paramoti";12.276
"CE";23;"10506";"Pedra Branca";43.359
"CE";23;"10605";"Penaforte";9.207
"CE";23;"10704";"Pentecoste";38.045
"CE";23;"10803";"Pereiro";16.356
"CE";23;"10852";"Pindoretama";20.964
"CE";23;"10902";"Piquet Carneiro";17.210
"CE";23;"10951";"Pires Ferreira";11.052
"CE";23;"11009";"Poranga";12.358
"CE";23;"11108";"Porteiras";14.920
"CE";23;"11207";"Potengi";11.165
"CE";23;"11231";"Potiretama";6.455
"CE";23;"11264";"Quiterianópolis";21.246
"CE";23;"11306";"Quixadá";88.899
"CE";23;"11355";"Quixelô";16.116
"CE";23;"11405";"Quixeramobim";82.455
"CE";23;"11504";"Quixeré";22.432
"CE";23;"11603";"Redenção";29.238
"CE";23;"11702";"Reriutaba";18.279
"CE";23;"11801";"Russas";79.550
"CE";23;"11900";"Saboeiro";15.757
"CE";23;"11959";"Salitre";16.714
"CE";23;"12007";"Santana do Acaraú";32.851
"CE";23;"12106";"Santana do Cariri";17.726
"CE";23;"12205";"Santa Quitéria";43.719
"CE";23;"12304";"São Benedito";48.354
"CE";23;"12403";"São Gonçalo do Amarante";49.306
"CE";23;"12502";"São João do Jaguaribe";7.557
"CE";23;"12601";"São Luís do Curu";13.086
"CE";23;"12700";"Senador Pompeu";25.418
"CE";23;"12809";"Senador Sá";7.758
"CE";23;"12908";"Sobral";212.437
"CE";23;"13005";"Solonópole";18.389
"CE";23;"13104";"Tabuleiro do Norte";32.079
"CE";23;"13203";"Tamboril";26.199
"CE";23;"13252";"Tarrafas";8.555
"CE";23;"13302";"Tauá";59.259
"CE";23;"13351";"Tejuçuoca";19.551
"CE";23;"13401";"Tianguá";77.111
"CE";23;"13500";"Trairi";56.653
"CE";23;"13559";"Tururu";16.588
"CE";23;"13609";"Ubajara";35.295
"CE";23;"13708";"Umari";7.740
"CE";23;"13757";"Umirim";19.976
"CE";23;"13807";"Uruburetama";22.223
"CE";23;"13906";"Uruoca";13.988
"CE";23;"13955";"Varjota";18.520
"CE";23;"14003";"Várzea Alegre";41.078
"CE";23;"14102";"Viçosa do Ceará";61.916
"RN";24;"00109";"Acari";11.106
"RN";24;"00208";"Açu";58.743
"RN";24;"00307";"Afonso Bezerra";11.024
"RN";24;"00406";"Água Nova";3.293
"RN";24;"00505";"Alexandria";13.529
"RN";24;"00604";"Almino Afonso";4.685
"RN";24;"00703";"Alto do Rodrigues";14.923
"RN";24;"00802";"Angicos";11.695
"RN";24;"00901";"Antônio Martins";7.162
"RN";24;"01008";"Apodi";35.904
"RN";24;"01107";"Areia Branca";28.156
"RN";24;"01206";"Arês";14.526
"RN";24;"01305";"Campo Grande";9.686
"RN";24;"01404";"Baía Formosa";9.373
"RN";24;"01453";"Baraúna";29.112
"RN";24;"01503";"Barcelona";3.989
"RN";24;"01602";"Bento Fernandes";5.552
"RN";24;"01651";"Bodó";2.171
"RN";24;"01701";"Bom Jesus";10.323
"RN";24;"01800";"Brejinho";12.873
"RN";24;"01859";"Caiçara do Norte";6.572
"RN";24;"01909";"Caiçara do Rio do Vento";3.745
"RN";24;"02006";"Caicó";68.726
"RN";24;"02105";"Campo Redondo";11.363
"RN";24;"02204";"Canguaretama";34.814
"RN";24;"02303";"Caraúbas";20.588
"RN";24;"02402";"Carnaúba dos Dantas";8.297
"RN";24;"02501";"Carnaubais";10.972
"RN";24;"02600";"Ceará-Mirim";74.268
"RN";24;"02709";"Cerro Corá";11.182
"RN";24;"02808";"Coronel Ezequiel";5.501
"RN";24;"02907";"Coronel João Pessoa";4.918
"RN";24;"03004";"Cruzeta";7.968
"RN";24;"03103";"Currais Novos";45.022
"RN";24;"03202";"Doutor Severiano";7.068
"RN";24;"03251";"Parnamirim";272.490
"RN";24;"03301";"Encanto";5.697
"RN";24;"03400";"Equador";6.064
"RN";24;"03509";"Espírito Santo";10.463
"RN";24;"03608";"Extremoz";29.282
"RN";24;"03707";"Felipe Guerra";6.009
"RN";24;"03756";"Fernando Pedroza";3.081
"RN";24;"03806";"Florânia";9.772
"RN";24;"03905";"Francisco Dantas";2.801
"RN";24;"04002";"Frutuoso Gomes";4.015
"RN";24;"04101";"Galinhos";2.903
"RN";24;"04200";"Goianinha";27.004
"RN";24;"04309";"Governador Dix-Sept Rosado";13.115
"RN";24;"04408";"Grossos";10.541
"RN";24;"04507";"Guamaré";16.261
"RN";24;"04606";"Ielmo Marinho";14.033
"RN";24;"04705";"Ipanguaçu";15.759
"RN";24;"04804";"Ipueira";2.264
"RN";24;"04853";"Itajá";7.641
"RN";24;"04903";"Itaú";5.916
"RN";24;"05009";"Jaçanã";9.341
"RN";24;"05108";"Jandaíra";6.907
"RN";24;"05207";"Janduís";5.228
"RN";24;"05306";"Januário Cicco";10.367
"RN";24;"05405";"Japi";4.935
"RN";24;"05504";"Jardim de Angicos";2.600
"RN";24;"05603";"Jardim de Piranhas";15.044
"RN";24;"05702";"Jardim do Seridó";12.397
"RN";24;"05801";"João Câmara";35.360
"RN";24;"05900";"João Dias";2.653
"RN";24;"06007";"José da Penha";5.941
"RN";24;"06106";"Jucurutu";18.335
"RN";24;"06155";"Jundiá";3.945
"RN";24;"06205";"Lagoa d'Anta";6.851
"RN";24;"06304";"Lagoa de Pedras";7.624
"RN";24;"06403";"Lagoa de Velhos";2.732
"RN";24;"06502";"Lagoa Nova";15.880
"RN";24;"06601";"Lagoa Salgada";8.348
"RN";24;"06700";"Lajes";11.410
"RN";24;"06809";"Lajes Pintadas";4.768
"RN";24;"06908";"Lucrécia";4.053
"RN";24;"07005";"Luís Gomes";10.175
"RN";24;"07104";"Macaíba";82.828
"RN";24;"07203";"Macau";32.260
"RN";24;"07252";"Major Sales";4.102
"RN";24;"07302";"Marcelino Vieira";8.325
"RN";24;"07401";"Martins";8.790
"RN";24;"07500";"Maxaranguape";12.714
"RN";24;"07609";"Messias Targino";4.665
"RN";24;"07708";"Montanhas";11.166
"RN";24;"07807";"Monte Alegre";22.698
"RN";24;"07906";"Monte das Gameleiras";2.063
"RN";24;"08003";"Mossoró";303.792
